,index,Unnamed: 0,timestamp,hour,date,interval_kWh,weekday,temp,pressure,humidity,wind_speed,wind_deg,sunrise_pst,sunset_pst,workday,season,Sunlight,hour_before,sunlight_No,sunlight_Yes,workday_0,workday_1,season_Fall,season_Spring,season_Summer,season_Winter
3261,3261,3261,2020-08-27 16:00:00,16,2020-08-27,25.64,3,299.43,1007.0,49.0,1.34,281.0,06:35:12.000000,19:48:26.000000,1,Summer,Yes,301.02,0,1,0,1,0,0,1,0
3262,3262,3262,2020-08-27 17:00:00,17,2020-08-27,23.48,3,296.85,1007.0,55.0,1.79,244.0,06:35:12.000000,19:48:26.000000,1,Summer,Yes,299.43,0,1,0,1,0,0,1,0
3263,3263,3263,2020-08-27 18:00:00,18,2020-08-27,22.880000000000003,3,294.49,1007.0,61.0,1.79,282.0,06:35:12.000000,19:48:26.000000,1,Summer,Yes,296.85,0,1,0,1,0,0,1,0
3264,3264,3264,2020-08-27 19:00:00,19,2020-08-27,25.52,3,291.07,1007.0,70.0,1.34,275.0,06:35:12.000000,19:48:26.000000,1,Summer,Yes,294.49,0,1,0,1,0,0,1,0
3265,3265,3265,2020-08-27 20:00:00,20,2020-08-27,36.8,3,288.63,1007.0,79.0,0.89,272.0,06:35:12.000000,19:48:26.000000,1,Summer,No,291.07,1,0,0,1,0,0,1,0
3266,3266,3266,2020-08-27 21:00:00,21,2020-08-27,37.08,3,287.06,1008.0,85.0,0.89,282.0,06:35:12.000000,19:48:26.000000,1,Summer,No,288.63,1,0,0,1,0,0,1,0
3267,3267,3267,2020-08-27 22:00:00,22,2020-08-27,34.52,3,286.04,1008.0,89.0,0.89,272.0,06:35:12.000000,19:48:26.000000,1,Summer,No,287.06,1,0,0,1,0,0,1,0
3268,3268,3268,2020-08-27 23:00:00,23,2020-08-27,34.32,3,285.7,1008.0,91.0,1.34,261.0,06:35:12.000000,19:48:26.000000,1,Summer,No,286.04,1,0,0,1,0,0,1,0
3269,3269,3269,2020-08-28 00:00:00,0,2020-08-28,33.28,4,285.49,1008.0,93.0,0.45,269.0,06:36:04.000000,19:46:58.000000,1,Summer,No,285.7,1,0,0,1,0,0,1,0
3270,3270,3270,2020-08-28 01:00:00,1,2020-08-28,33.16,4,285.09,1008.0,94.0,0.45,269.0,06:36:04.000000,19:46:58.000000,1,Summer,No,285.49,1,0,0,1,0,0,1,0
3271,3271,3271,2020-08-28 02:00:00,2,2020-08-28,32.84,4,284.78,1008.0,95.0,0.89,259.0,06:36:04.000000,19:46:58.000000,1,Summer,No,285.09,1,0,0,1,0,0,1,0
3272,3272,3272,2020-08-28 03:00:00,3,2020-08-28,32.92,4,284.7,1008.0,95.0,2.1,330.0,06:36:04.000000,19:46:58.000000,1,Summer,No,284.78,1,0,0,1,0,0,1,0
3273,3273,3273,2020-08-28 04:00:00,4,2020-08-28,32.4,4,284.72,1008.0,95.0,0.0,0.0,06:36:04.000000,19:46:58.000000,1,Summer,No,284.7,1,0,0,1,0,0,1,0
3274,3274,3274,2020-08-28 05:00:00,5,2020-08-28,33.08,4,284.74,1008.0,95.0,1.5,330.0,06:36:04.000000,19:46:58.000000,1,Summer,No,284.72,1,0,0,1,0,0,1,0
3275,3275,3275,2020-08-28 06:00:00,6,2020-08-28,32.16,4,284.67,1008.0,95.0,0.45,250.0,06:36:04.000000,19:46:58.000000,1,Summer,No,284.74,1,0,0,1,0,0,1,0
3276,3276,3276,2020-08-28 07:00:00,7,2020-08-28,24.12,4,284.61,1009.0,95.0,0.89,261.0,06:36:04.000000,19:46:58.000000,1,Summer,Yes,284.67,0,1,0,1,0,0,1,0
3277,3277,3277,2020-08-28 08:00:00,8,2020-08-28,23.84,4,284.82,1009.0,96.0,0.45,274.0,06:36:04.000000,19:46:58.000000,1,Summer,Yes,284.61,0,1,0,1,0,0,1,0
3278,3278,3278,2020-08-28 09:00:00,9,2020-08-28,25.32,4,285.55,1010.0,92.0,0.89,264.0,06:36:04.000000,19:46:58.000000,1,Summer,Yes,284.82,0,1,0,1,0,0,1,0
3279,3279,3279,2020-08-28 10:00:00,10,2020-08-28,27.0,4,289.63,1010.0,80.0,3.1,280.0,06:36:04.000000,19:46:58.000000,1,Summer,Yes,285.55,0,1,0,1,0,0,1,0
3280,3280,3280,2020-08-28 11:00:00,11,2020-08-28,26.64,4,290.04,1011.0,78.0,0.89,264.0,06:36:04.000000,19:46:58.000000,1,Summer,Yes,289.63,0,1,0,1,0,0,1,0
3281,3281,3281,2020-08-28 12:00:00,12,2020-08-28,24.76,4,293.3,1009.0,66.0,0.89,281.0,06:36:04.000000,19:46:58.000000,1,Summer,Yes,290.04,0,1,0,1,0,0,1,0
3282,3282,3282,2020-08-28 13:00:00,13,2020-08-28,25.76,4,297.27,1008.0,55.0,3.1,0.0,06:36:04.000000,19:46:58.000000,1,Summer,Yes,293.3,0,1,0,1,0,0,1,0
3283,3283,3283,2020-08-28 14:00:00,14,2020-08-28,29.8,4,300.62,1008.0,46.0,4.6,280.0,06:36:04.000000,19:46:58.000000,1,Summer,Yes,297.27,0,1,0,1,0,0,1,0
3284,3284,3284,2020-08-28 15:00:00,15,2020-08-28,30.08,4,298.44,1007.0,50.0,0.45,285.0,06:36:04.000000,19:46:58.000000,1,Summer,Yes,300.62,0,1,0,1,0,0,1,0
3285,3285,3285,2020-08-28 16:00:00,16,2020-08-28,31.56,4,298.57,1007.0,51.0,4.6,290.0,06:36:04.000000,19:46:58.000000,1,Summer,Yes,298.44,0,1,0,1,0,0,1,0
3286,3286,3286,2020-08-28 17:00:00,17,2020-08-28,31.48,4,297.15,1007.0,53.0,1.34,283.0,06:36:04.000000,19:46:58.000000,1,Summer,Yes,298.57,0,1,0,1,0,0,1,0
3287,3287,3287,2020-08-28 18:00:00,18,2020-08-28,23.44,4,294.45,1007.0,60.0,2.24,241.0,06:36:04.000000,19:46:58.000000,1,Summer,Yes,297.15,0,1,0,1,0,0,1,0
3288,3288,3288,2020-08-28 19:00:00,19,2020-08-28,28.48,4,291.52,1007.0,69.0,1.34,276.0,06:36:04.000000,19:46:58.000000,1,Summer,Yes,294.45,0,1,0,1,0,0,1,0
3289,3289,3289,2020-08-28 20:00:00,20,2020-08-28,38.44,4,288.78,1008.0,80.0,0.89,258.0,06:36:04.000000,19:46:58.000000,1,Summer,No,291.52,1,0,0,1,0,0,1,0
3290,3290,3290,2020-08-28 21:00:00,21,2020-08-28,36.96,4,287.16,1009.0,88.0,1.34,299.0,06:36:04.000000,19:46:58.000000,1,Summer,No,288.78,1,0,0,1,0,0,1,0
3291,3291,3291,2020-08-28 22:00:00,22,2020-08-28,34.68,4,286.55,1009.0,90.0,1.34,259.0,06:36:04.000000,19:46:58.000000,1,Summer,No,287.16,1,0,0,1,0,0,1,0
3292,3292,3292,2020-08-28 23:00:00,23,2020-08-28,34.4,4,286.44,1009.0,91.0,1.34,248.0,06:36:04.000000,19:46:58.000000,1,Summer,No,286.55,1,0,0,1,0,0,1,0
3293,3293,3293,2020-08-29 00:00:00,0,2020-08-29,32.8,5,286.35,1009.0,93.0,0.45,281.0,06:36:56.000000,19:45:30.000000,0,Summer,No,286.44,1,0,1,0,0,0,1,0
3294,3294,3294,2020-08-29 01:00:00,1,2020-08-29,32.84,5,286.35,1009.0,93.0,0.45,240.0,06:36:56.000000,19:45:30.000000,0,Summer,No,286.35,1,0,1,0,0,0,1,0
3295,3295,3295,2020-08-29 02:00:00,2,2020-08-29,33.16,5,286.15,1009.0,94.0,0.89,271.0,06:36:56.000000,19:45:30.000000,0,Summer,No,286.35,1,0,1,0,0,0,1,0
3296,3296,3296,2020-08-29 03:00:00,3,2020-08-29,33.480000000000004,5,285.92,1009.0,94.0,0.45,274.0,06:36:56.000000,19:45:30.000000,0,Summer,No,286.15,1,0,1,0,0,0,1,0
3297,3297,3297,2020-08-29 04:00:00,4,2020-08-29,33.04,5,285.75,1009.0,94.0,2.1,320.0,06:36:56.000000,19:45:30.000000,0,Summer,No,285.92,1,0,1,0,0,0,1,0
3298,3298,3298,2020-08-29 05:00:00,5,2020-08-29,33.16,5,285.78,1009.0,94.0,2.1,0.0,06:36:56.000000,19:45:30.000000,0,Summer,No,285.75,1,0,1,0,0,0,1,0
3299,3299,3299,2020-08-29 06:00:00,6,2020-08-29,32.16,5,285.83,1010.0,94.0,2.6,340.0,06:36:56.000000,19:45:30.000000,0,Summer,No,285.78,1,0,1,0,0,0,1,0
3300,3300,3300,2020-08-29 07:00:00,7,2020-08-29,25.04,5,285.86,1010.0,95.0,2.1,330.0,06:36:56.000000,19:45:30.000000,0,Summer,Yes,285.83,0,1,1,0,0,0,1,0
3301,3301,3301,2020-08-29 08:00:00,8,2020-08-29,22.56,5,286.29,1011.0,93.0,0.45,275.0,06:36:56.000000,19:45:30.000000,0,Summer,Yes,285.86,0,1,1,0,0,0,1,0
3302,3302,3302,2020-08-29 09:00:00,9,2020-08-29,22.9,5,287.0,1011.0,91.0,0.45,278.0,06:36:56.000000,19:45:30.000000,0,Summer,Yes,286.29,0,1,1,0,0,0,1,0
3303,3303,3303,2020-08-29 10:00:00,10,2020-08-29,24.64,5,288.54,1011.0,85.0,0.45,276.0,06:36:56.000000,19:45:30.000000,0,Summer,Yes,287.0,0,1,1,0,0,0,1,0
3304,3304,3304,2020-08-29 11:00:00,11,2020-08-29,24.32,5,291.62,1011.0,75.0,0.89,268.0,06:36:56.000000,19:45:30.000000,0,Summer,Yes,288.54,0,1,1,0,0,0,1,0
3305,3305,3305,2020-08-29 12:00:00,12,2020-08-29,24.08,5,295.96,1011.0,60.0,1.5,300.0,06:36:56.000000,19:45:30.000000,0,Summer,Yes,291.62,0,1,1,0,0,0,1,0
3306,3306,3306,2020-08-29 13:00:00,13,2020-08-29,25.48,5,298.52,1010.0,52.0,2.1,0.0,06:36:56.000000,19:45:30.000000,0,Summer,Yes,295.96,0,1,1,0,0,0,1,0
3307,3307,3307,2020-08-29 14:00:00,14,2020-08-29,24.16,5,298.19,1010.0,54.0,4.6,280.0,06:36:56.000000,19:45:30.000000,0,Summer,Yes,298.52,0,1,1,0,0,0,1,0
3308,3308,3308,2020-08-29 15:00:00,15,2020-08-29,24.0,5,297.73,1009.0,55.0,4.1,300.0,06:36:56.000000,19:45:30.000000,0,Summer,Yes,298.19,0,1,1,0,0,0,1,0
3309,3309,3309,2020-08-29 16:00:00,16,2020-08-29,23.08,5,298.73,1009.0,53.0,5.1,290.0,06:36:56.000000,19:45:30.000000,0,Summer,Yes,297.73,0,1,1,0,0,0,1,0
3310,3310,3310,2020-08-29 17:00:00,17,2020-08-29,22.92,5,296.31,1009.0,57.0,5.1,300.0,06:36:56.000000,19:45:30.000000,0,Summer,Yes,298.73,0,1,1,0,0,0,1,0
3311,3311,3311,2020-08-29 18:00:00,18,2020-08-29,23.12,5,293.39,1009.0,66.0,2.24,244.0,06:36:56.000000,19:45:30.000000,0,Summer,Yes,296.31,0,1,1,0,0,0,1,0
3312,3312,3312,2020-08-29 19:00:00,19,2020-08-29,26.72,5,291.0,1009.0,75.0,3.6,300.0,06:36:56.000000,19:45:30.000000,0,Summer,Yes,293.39,0,1,1,0,0,0,1,0
